genes	logFC	logCPM	LR	PValue	FDR
TM4SF19	TM4SF19	0.679638801143763	-1.43899391260412	0.141244978772121	0.707046458531272	0.807165299964808
RNF123	RNF123	0.0890186260187688	4.73910139319281	0.140243758993286	0.708038803053327	0.808249168256959
LRRC29	LRRC29	0.211417725607727	1.28722147286695	0.139927066947116	0.708353528370483	0.808559427832069
HSPG2	HSPG2	0.0937786673411916	7.42489192537853	0.139843455949091	0.708436687857293	0.808573036695206
HIST1H4C	HIST1H4C	-0.222385080559615	6.51084781010685	0.139828748965769	0.70845131835117	0.808573036695206
TTC40	TTC40	-0.342007865887769	0.0789569694106469	0.139606408699578	0.708672609178548	0.808776587605114
AC127496.1	AC127496.1	-0.542464422733673	-0.730918253248843	0.138937303417961	0.709339770234218	0.809488934910079
TMTC1	TMTC1	-0.525273548328091	4.88211529028759	0.138400342170662	0.709876495780187	0.810052353673549
PTPN20A	PTPN20A	0.999116081271889	-1.67396469242147	0.138282563325841	0.709994381374227	0.810119781372864
RIBC2	RIBC2	0.462800877695985	0.0752466432811842	0.138255360564301	0.710021616913954	0.810119781372864
C8orf34	C8orf34	0.336701607675842	1.55123620693888	0.137832451980834	0.71044542792122	0.810554234206115
ENDOG	ENDOG	0.496954086111956	-0.181598754114697	0.137688698165675	0.710589656943419	0.81066967586718
TM9SF4	TM9SF4	0.0523553659144675	6.37012274061978	0.137325861169607	0.710954074725612	0.811036288649067
CARKD	CARKD	-0.0775498729158127	4.93543800325465	0.136681822117481	0.711602270534121	0.81172656335367
TTC9	TTC9	-0.771803159576796	0.440617552926256	0.13630360252386	0.711983740592627	0.812112518114042
C15orf61	C15orf61	-0.215482658945731	1.61356442587765	0.135708872160777	0.71258480037484	0.812748882355824
ZNF471	ZNF471	-0.112017703931814	4.23060366485203	0.135631421051642	0.712663185772684	0.812789061809299
CAMK1G	CAMK1G	0.708765262156278	0.396229005165582	0.135232139017972	0.713067688108067	0.813157920818837
MDM1	MDM1	-0.106242532914053	4.07301098314616	0.135226939225682	0.713072960352737	0.813157920818837
KLHL13	KLHL13	-0.656736779685241	0.642802880082227	0.134988037298953	0.713315315270256	0.813385040717167
ARHGEF9	ARHGEF9	-0.0811593877872543	4.46920040609988	0.134892709999761	0.71341208833119	0.813446137890737
SPATA13	SPATA13	0.154515456801244	3.62178336669207	0.133762635293664	0.714562270535747	0.814708272248439
NUP210	NUP210	0.814374945184697	-1.07039783599557	0.133416248273335	0.714915923358972	0.815062145687966
HDAC4	HDAC4	-0.117408031230711	3.50249620762395	0.13332130641799	0.71501294755234	0.815115052320051
RPS4Y1	RPS4Y1	-1.13219985327195	6.33229871004213	0.133286143324099	0.715048891805849	0.815115052320051
PKDREJ	PKDREJ	0.317704594107591	0.627066697774178	0.133195855665313	0.715141209852762	0.815170948139273
FAM3B	FAM3B	1.35091402726104	-2.19439775518725	0.133044272253192	0.715296281839301	0.81529836445437
DMGDH	DMGDH	-0.302244282595021	1.0940622230698	0.132850478185453	0.71549468177935	0.815475147782045
TSHZ2	TSHZ2	0.539717237459787	5.27895635702027	0.132573382297551	0.715778648338478	0.815749427180548
ANKRD39	ANKRD39	-0.193018078985063	1.42704969685682	0.132379289483666	0.715977753963371	0.815902953899241
DARS	DARS	-0.0479063086232141	6.52713956478986	0.132356463469417	0.716001180362065	0.815902953899241
SLFN12	SLFN12	-0.121409623543953	4.70846966650054	0.132295724525505	0.716063528044197	0.815902953899241
IGF2R	IGF2R	-0.102685685736376	6.51143295707711	0.132273200834952	0.716086652418656	0.815902953899241
ILK	ILK	-0.23308407811269	0.699547708623261	0.132028560278449	0.716337961014118	0.816139916502049
CCZ1B	CCZ1B	0.085520355913186	4.45375179908395	0.131906810464471	0.71646312753081	0.816210618262703
PEX5	PEX5	-0.0552729474377878	5.28763707939847	0.131883892701843	0.716486695753146	0.816210618262703
DGCR8	DGCR8	0.0788327337727676	5.03977731739688	0.13175352498272	0.71662080772623	0.816314018744819
NEBL	NEBL	0.501310413695432	1.11144514706649	0.131596017006196	0.716782939651634	0.816449322756697
IL17RD	IL17RD	-0.163353143716624	2.41448320069547	0.131449375173574	0.716933985162265	0.816571983221103
TPX2	TPX2	0.292164995330705	6.2009351665591	0.130503245956419	0.717910825922803	0.817635134530971
SPC25	SPC25	0.376024147148978	2.12292822570847	0.130341474017911	0.718078249414623	0.817681160437008
C1orf233	C1orf233	0.155273438048201	2.32150821728525	0.130338823857919	0.718080993136265	0.817681160437008
ACCS	ACCS	0.141967281056273	2.80044598504941	0.130338343361203	0.718081490599887	0.817681160437008
FNDC3B	FNDC3B	-0.0589774666114095	8.41635743432131	0.130105656244012	0.718322516061909	0.817906163542559
ATPAF1	ATPAF1	0.0834480368791159	5.04168107187766	0.129947291324079	0.718486695320767	0.81804364506233
NLGN3	NLGN3	0.518845664677027	-0.653588416139706	0.129691688428245	0.718751921262381	0.818296151199035
FOXF1	FOXF1	-0.502602996528031	2.64145045646593	0.129634346972594	0.718811462074409	0.818314469276875
TMEM80	TMEM80	-0.141197637841216	3.86466739852565	0.129049164561522	0.719419941715205	0.8189236584676
MAOB	MAOB	1.39416576458645	-1.68695777202634	0.129036100400965	0.719433543744833	0.8189236584676
ZFYVE26	ZFYVE26	0.0560756359894734	5.53161248968203	0.128733238269952	0.719749093276739	0.819233329728081
GNG5P2	GNG5P2	-0.5944670664425	-0.935653475378219	0.128290419468669	0.720211217520058	0.819709787850079
SERPINA6	SERPINA6	0.853731131912187	-1.51289938673134	0.128173653190625	0.720333224313411	0.819799106447575
MMP24	MMP24	0.148488788992565	2.33447478712668	0.128074345290877	0.720437038535934	0.819833239339351
HIST1H4L	HIST1H4L	0.264031029321143	4.89599634386694	0.128061682346711	0.720450279353596	0.819833239339351
GNL2	GNL2	0.0717716901389413	6.78140430178697	0.127994712850537	0.720520317285866	0.81986340012354
NAGS	NAGS	0.237619731690984	1.28468117001041	0.127847571548514	0.720674272992975	0.819989039588974
C21orf90	C21orf90	0.828284639247233	-1.77242413845596	0.127712496967685	0.720815691135563	0.820100399393226
ZFAND2A	ZFAND2A	0.0614006217271137	4.98424857743694	0.127126834722667	0.721429835606912	0.820749552614775
GGPS1	GGPS1	-0.0694024810024897	5.66197717538821	0.126928755719895	0.721637908462424	0.820936679557404
IKBKG	IKBKG	0.0893849579326191	3.16259080139919	0.12603604835676	0.722577933805653	0.821947717558279
DPF1	DPF1	0.294828630793102	1.24916923610338	0.126001923762892	0.72261394146511	0.821947717558279
PET112	PET112	-0.106860049491109	4.17665023090129	0.125921151854449	0.722699192417365	0.82199504111585
NHLRC4	NHLRC4	-0.622131644942045	-0.905230883666889	0.125770819942403	0.722857942688528	0.822125951727341
SYVN1	SYVN1	-0.0958840284412815	3.75737930665501	0.124987199209635	0.723687179241249	0.823019362720437
PPM1B	PPM1B	-0.0622421519813264	5.41085265425808	0.12493771837957	0.723739638483189	0.823029322598508
ASPDH	ASPDH	0.644207421845095	-1.58404649717707	0.124877895664902	0.723803077728597	0.823051766867689
PRIMA1	PRIMA1	1.49320708424907	-2.29628002805336	0.124747971266681	0.723940915491649	0.823158803444679
MPPE1	MPPE1	-0.0873292887549185	4.05308126220399	0.124601037265087	0.724096896183748	0.823286455314448
ADCK3	ADCK3	0.157920554433998	3.36391994957454	0.124340272365721	0.724373971167462	0.823542374371919
MVB12B	MVB12B	-0.102406854274077	3.07410275518029	0.124306914071191	0.724409439486285	0.823542374371919
IRF3	IRF3	0.0789743849656444	4.74225116921689	0.123620375131765	0.725140595677589	0.824323826787954
KLHL20	KLHL20	-0.0549281891598961	5.80903485473299	0.123300509886604	0.725482027668404	0.824662181740647
RPL8	RPL8	-0.0915848737533151	9.11858122785437	0.123143982222835	0.725649290429567	0.824802528013762
C19orf73	C19orf73	-0.63096282795102	-1.17175550999133	0.122900353940558	0.725909865110239	0.825048913073092
NETO2	NETO2	0.137431617567198	4.35411674953826	0.122801453340443	0.726015727840326	0.82511943771751
SRMS	SRMS	0.798425989486786	-1.12914377062966	0.122592555911623	0.726239488073977	0.825237836160116
LYPD6B	LYPD6B	-0.382540086205697	1.76310458676499	0.122583310032844	0.726249396730373	0.825237836160116
VWF	VWF	-0.280417128042218	0.137187447130653	0.122581476463736	0.726251361786108	0.825237836160116
KIAA0895L	KIAA0895L	0.121732794687513	2.69642604630016	0.122098787722543	0.726769239437317	0.825776475796258
C11orf44	C11orf44	1.49319782534774	-2.0537107989285	0.12195137915055	0.726927623274158	0.82586830508373
SALL4	SALL4	-0.527425739328736	-0.615926058898936	0.121930516253798	0.726950048186378	0.82586830508373
UTP11L	UTP11L	0.0573056317857046	6.00046004533944	0.121901151315956	0.72698161533893	0.82586830508373
ZNF98	ZNF98	-0.698613895094148	-1.47978779226422	0.121561418151202	0.72734713724523	0.826233707445529
PI4KB	PI4KB	0.0502856607301048	6.05331098042553	0.121382201327179	0.727540189045263	0.826383691650477
ANXA13	ANXA13	0.798416580556159	-1.54037282329569	0.121342280301789	0.727583213610075	0.826383691650477
PYROXD2	PYROXD2	0.145108604719397	2.58942045106573	0.121316678910851	0.727610809480604	0.826383691650477
OR3A2	OR3A2	1.49319387891775	-2.12774414218434	0.120760700043057	0.728210909081045	0.827015380252266
DEPTOR	DEPTOR	-0.242885008489513	2.34096124128968	0.120296165847137	0.728713495561889	0.827536255542515
ZNF99	ZNF99	1.18123108153753	-2.10352721189556	0.120243519992535	0.728770522441978	0.827551115414517
KRTAP2-1	KRTAP2-1	1.18123172506037	-2.38185792330608	0.119727701346521	0.729330007184594	0.828102700765588
HERC3	HERC3	-0.0876711015826788	6.0432310841499	0.119674808670759	0.729387453669189	0.828102700765588
SLC25A52	SLC25A52	0.492392877366878	-0.912360687588764	0.119674139689408	0.729388180337682	0.828102700765588
ASIC3	ASIC3	0.366868400513013	-0.265519422975051	0.119217209536657	0.729885044401055	0.828616857026045
FAM198A	FAM198A	-0.337155409574922	-0.238636990272292	0.119104120927055	0.730008180977397	0.828706695138476
FBN2	FBN2	0.0833970685741958	8.16956361550077	0.11879115533447	0.730349295098779	0.829043956036122
BMP8A	BMP8A	0.723514690497436	-1.21549652523591	0.118359072278601	0.730821067426188	0.829529481848927
VKORC1L1	VKORC1L1	-0.0687670598672677	6.38572142781577	0.118212164211997	0.730981689180139	0.829661794270449
POLR2B	POLR2B	0.0442286840021132	7.8539481221905	0.117951088119476	0.731267412034276	0.829936071522329
HOXA13	HOXA13	-0.50703492177684	2.41850836257476	0.11752432615414	0.731735224467676	0.830388844360527
TFB1M	TFB1M	0.109995194114	3.02893700450767	0.117506723693651	0.73175454048783	0.830388844360527
NDST2	NDST2	-0.396799288509638	-0.31484540710972	0.117466468882604	0.731798720090808	0.830388943512092
MRPL1	MRPL1	-0.0776703313378667	4.58875730407968	0.117303512096662	0.731977651438539	0.830504482589908
EIF2AK2	EIF2AK2	0.0460259665676451	7.03920987926915	0.11726404737232	0.73202100575218	0.830504482589908
SMC1A	SMC1A	-0.0820187982364572	6.53100187997907	0.117253279266578	0.73203283656308	0.830504482589908
ZNF358	ZNF358	-0.148646840146405	3.31872466943073	0.117188047769218	0.732104518740122	0.830535775039619
RAI2	RAI2	-0.700149555403042	-1.0256478788047	0.116667800717792	0.7326770118814	0.83113517436227
SPACA3	SPACA3	1.46386832397696	-1.96525807686254	0.116479700393116	0.732884353075933	0.831320304853282
SKIV2L	SKIV2L	0.0542312418971666	5.4420249891506	0.116360717371951	0.733015603452794	0.831419107433538
SLC4A5	SLC4A5	0.353114940298611	-0.432648053089979	0.115930553592968	0.733490743847837	0.831878478900533
AP1AR	AP1AR	0.0884764008797747	4.988241404235	0.115914090180425	0.733508948156016	0.831878478900533
SLC27A5	SLC27A5	0.203192137625422	1.29649602875698	0.115713438960086	0.733730932929706	0.832080126444581
BCL11A	BCL11A	-0.209039286644307	1.50724889104384	0.115662045392341	0.733787825281857	0.832086864665848
FOXRED1	FOXRED1	-0.107306065565102	3.75200048040076	0.115628254304106	0.733825239485747	0.832086864665848
SCXB	SCXB	0.63121187059187	-1.24548918401233	0.115533435629011	0.733930257297374	0.8321558420037
SAA1	SAA1	0.768138546769865	-1.32127448340823	0.115328057156589	0.734157892178802	0.832363830197061
CCKAR	CCKAR	0.505441619493754	-0.157119031419723	0.11501895911843	0.734500913024134	0.832702606247502
ELAVL4	ELAVL4	1.55467569256852	-2.367777794695	0.114552707891845	0.735019307926287	0.833224458228909
RAB37	RAB37	-0.616501705956775	-0.906007663669608	0.114525398509542	0.735049707907136	0.833224458228909
WDR90	WDR90	-0.0914281568213409	3.5239824096366	0.114081395041445	0.735544526960324	0.833735183643924
CDK10	CDK10	0.061302778656579	4.85084686705295	0.113765783516566	0.735896912443596	0.83408440972859
CREB1	CREB1	-0.0491490137891316	6.46184265235154	0.113675414209332	0.735997911506612	0.834148683119939
AC007461.1	AC007461.1	1.49316930891378	-2.26077643438662	0.113365268631471	0.736344878605834	0.834491701695972
OTOP2	OTOP2	1.35097692559446	-2.05434431407512	0.113238233816018	0.736487147963703	0.834602711210086
MYOG	MYOG	1.554676287328	-2.37175339831515	0.112949253456739	0.736811115283974	0.834919598925576
ZNF268	ZNF268	-0.0572170770215151	5.47211168797345	0.112494159958977	0.737322243609968	0.835431967418462
AL158147.2	AL158147.2	1.8069289993708	-2.16599689426516	0.112467699764542	0.737351997155508	0.835431967418462
SAPCD2	SAPCD2	0.36730734348603	1.09654723412587	0.112236527384724	0.737612108022605	0.835676401996614
USF1	USF1	0.0668469246962463	5.73797716940905	0.112036495034083	0.737837421254324	0.835881385616139
CYTH2	CYTH2	0.0561493508384627	5.54174878967866	0.111731282311887	0.738181639394051	0.836221041486205
STMN2	STMN2	-0.372181616628451	5.54687440604601	0.111581760234031	0.738350460780921	0.836361976896853
TRMT6	TRMT6	0.075464655069811	4.30783509168108	0.111350454304223	0.73861187001252	0.836561468803164
TNS1	TNS1	-0.126494739840235	7.90778408292498	0.111347319731792	0.738615414605162	0.836561468803164
ARHGAP28	ARHGAP28	0.364403909359972	1.17082025654301	0.111230199165533	0.738747894979863	0.836661200682889
SLC9A5	SLC9A5	0.128823420865494	3.00726611121532	0.111008132258057	0.738999297867992	0.836895596918094
FBXL22	FBXL22	-0.363436811396747	-0.682978057178025	0.110504392154702	0.739570621690507	0.837492244501071
ULBP1	ULBP1	-0.256212194720155	3.73373775388764	0.110068790917332	0.740065831925656	0.838002634238569
GMNN	GMNN	-0.170820222992138	3.79582719407984	0.109831230528059	0.740336359278462	0.838258561551811
ROR2	ROR2	0.334269718082418	2.2188655611866	0.109721916951692	0.740460951711693	0.838349230707365
ITGB2	ITGB2	-0.376132943216574	0.338930055273221	0.109550575882693	0.740656379936053	0.838484885833611
PHTF1	PHTF1	-0.0606195014122037	5.66514739725336	0.109538805223188	0.740669811539742	0.838484885833611
P2RX7	P2RX7	-0.36221590643912	-0.163488584947772	0.109404823577641	0.740822755641989	0.838594086743759
KDM1B	KDM1B	0.0655672340067705	4.57675955477451	0.109376300314114	0.740855329222251	0.838594086743759
TRIM11	TRIM11	-0.0804738929533064	3.87566360573664	0.109154077346229	0.741109269461933	0.838818998959686
TMEM256-PLSCR3	TMEM256-PLSCR3	-0.620343041604737	-1.51034601993867	0.109124484661947	0.741143107454424	0.838818998959686
NCAPD2	NCAPD2	0.15174676288769	5.62454967671059	0.108705590331162	0.741622642378766	0.839311292826111
C3orf55	C3orf55	-0.181897780561966	2.10035824565606	0.108658088602624	0.741677085251144	0.839322470047759
EML2	EML2	-0.0706174151156216	4.27757292579399	0.108469519087805	0.741893339543923	0.839516749602278
STX7	STX7	0.0610799932861786	6.88880397572129	0.108328577847239	0.742055109136266	0.839649355345068
PAAF1	PAAF1	-0.106752525283698	3.27134495909479	0.108257738063955	0.742136461696724	0.839690957232466
CTNNA2	CTNNA2	0.553487246527072	-1.15604990449205	0.108193623015339	0.742210116992226	0.839723845567379
MAP2	MAP2	0.153540439445705	2.60518873539411	0.108122693665017	0.742291628732706	0.8397656180647
KLRG1	KLRG1	0.401190715367702	-0.578882938989733	0.107687005574462	0.742792970941751	0.840221566048701
HIST1H2AK	HIST1H2AK	-0.19824185090687	3.76873950523388	0.10765451617219	0.74283040117116	0.840221566048701
SLC46A2	SLC46A2	0.512634462805859	-0.871289243383315	0.107642983862462	0.742843688761773	0.840221566048701
LAPTM5	LAPTM5	0.432165056354035	0.0202764218836399	0.10761745086176	0.742873110830824	0.840221566048701
AP4B1	AP4B1	-0.088616186914691	3.79319023508094	0.107448250027211	0.743068181314997	0.840391728243175
DNAJC7	DNAJC7	-0.0455580002272541	5.909987961087	0.106954500314728	0.74363839622629	0.840986123589126
HIST1H3F	HIST1H3F	0.330889387300103	5.11046452978354	0.106512302480617	0.744150313623174	0.841514522424957
KRTAP3-3	KRTAP3-3	1.42342765182478	-2.29284810478707	0.106266535246851	0.744435338481104	0.841786294182806
KRTAP1-3	KRTAP1-3	0.631082706287526	-1.57120896048053	0.105991840570802	0.744754343359769	0.842096454640642
NCAPD3	NCAPD3	0.106036017800957	4.98254554532577	0.105945447652701	0.74480826489783	0.842106865151038
RNF152	RNF152	-0.0620373698465093	5.85814737509101	0.105888373370583	0.744874619081506	0.842131330361508
AQP8	AQP8	0.628562459735772	-1.21888565575992	0.105771324178288	0.745010761592803	0.842209069171851
DEPDC1	DEPDC1	-0.272970014753065	4.59077173122441	0.105752366396217	0.745032819646526	0.842209069171851
IGSF3	IGSF3	0.390816744646334	0.0598397856750331	0.105479024965611	0.745351105427596	0.842518298332508
RECQL4	RECQL4	0.149370416117262	3.21365271068748	0.105376833136084	0.745470217294635	0.842602364800736
C15orf57	C15orf57	0.0927154127557153	3.27891380283467	0.105031412986477	0.745873302376725	0.843007375842337
ANKFN1	ANKFN1	0.553503254799023	-0.434768582571614	0.104676322457195	0.746288436436559	0.843425955557472
RAD9A	RAD9A	-0.146119941621906	2.07055922217513	0.104565215276452	0.746418490865092	0.843522318539591
ARHGDIG	ARHGDIG	0.385035370095469	-0.6762779488568	0.10440145086983	0.74661032144552	0.843631850674651
CDCA3	CDCA3	0.235771090352015	3.27297297457925	0.104379805237762	0.746635689166158	0.843631850674651
RAET1E	RAET1E	-0.335704188164374	0.0901143858365507	0.104364322351792	0.746653836203806	0.843631850674651
TFRC	TFRC	-0.0896528499283339	7.76454774117418	0.104329551434006	0.746694595597927	0.843631850674651
KCNC3	KCNC3	0.729740067922627	-1.60983829697452	0.104274984190884	0.74675857589572	0.843653524885668
PPIAL4D	PPIAL4D	-0.268185416605666	-0.289687793582167	0.104045772480212	0.747027529597208	0.843906752138697
ARL15	ARL15	0.12234806409799	3.43199980167451	0.103987857547267	0.747095537892363	0.843932957361256
PRR5L	PRR5L	-0.129477426268745	4.73669047670271	0.103608412260435	0.747541630646967	0.844386225032947
CDH8	CDH8	0.758742276712254	1.11747558715646	0.103404303585052	0.747781962841964	0.844607035276641
MYNN	MYNN	-0.0571449223583812	5.11417250625673	0.103043346528938	0.748207621073964	0.845037129096609
GMFG	GMFG	0.208923581557389	1.80865750207957	0.102913130732496	0.748361379735787	0.845160102216604
PKNOX1	PKNOX1	0.0737753052884974	5.30904108111968	0.102834596659072	0.748454164548864	0.845214204050414
FAM133A	FAM133A	0.50364739796395	-0.279628826280705	0.102443673525492	0.748916606634652	0.845685720874829
ABAT	ABAT	-0.14246261039793	3.60641052846729	0.102399174982708	0.748969307764087	0.845694524439178
ALG9	ALG9	-0.103036629831946	3.16696967385371	0.102326200919094	0.749055760748124	0.84574143538186
SLC8B1	SLC8B1	-0.100722077949651	3.40753245566049	0.102266515697352	0.749126495595994	0.845770594782049
ORAOV1	ORAOV1	0.114632417940411	4.03894634248892	0.101892638538928	0.74957010777876	0.846183151143183
GLP2R	GLP2R	0.802505794940531	-1.48414558940729	0.101882818161293	0.74958177191747	0.846183151143183
SYTL3	SYTL3	-0.111159210626644	3.60926409331163	0.101808028510426	0.749670623541035	0.846187528355246
SLC25A30	SLC25A30	-0.0839167977595705	4.2358758594291	0.101803914902241	0.749675511634221	0.846187528355246
RTEL1-TNFRSF6B	RTEL1-TNFRSF6B	-0.150365606397384	1.77309799181242	0.101534123735689	0.749996335324448	0.846498920242439
AMMECR1	AMMECR1	-0.0949852341548686	5.47673123549948	0.101386314047453	0.750172303160583	0.846646790041545
PLA2G5	PLA2G5	0.647743724501124	-1.64772819668628	0.100814009679226	0.750854968802414	0.847336743759392
PPFIBP2	PPFIBP2	-0.21561394274284	3.75557803184232	0.10073683174663	0.750947192557306	0.847336743759392
TP53BP2	TP53BP2	-0.0511957527783014	5.76432230814273	0.100688875343131	0.75100451764211	0.847336743759392
DUSP6	DUSP6	-0.11020752601501	4.973570177905	0.100656247635214	0.751043528033249	0.847336743759392
AK4	AK4	-0.20691479455957	3.6935713905567	0.10065155385854	0.751049140586393	0.847336743759392
CEP250	CEP250	0.103521990363009	4.87352423023089	0.100647832762846	0.751053590164898	0.847336743759392
PPIAL4A	PPIAL4A	-0.252997990122209	-0.240744889239291	0.100547679763139	0.751173384248422	0.847421130079701
MISP	MISP	0.469078213691321	-0.638775118371397	0.100174331057097	0.751620530197068	0.847874779586785
AL031666.2	AL031666.2	0.397121512421823	-0.24217901275658	0.100087783441261	0.751724315916861	0.847883447572828
SPDYC	SPDYC	0.754894041874057	-1.23344949949342	0.100063970885984	0.751752879991847	0.847883447572828
PFKFB1	PFKFB1	0.560963090462377	-1.22447198919337	0.100055303628615	0.751763277628157	0.847883447572828
TROVE2	TROVE2	0.0408399948973335	7.82211909912257	0.0997114544503397	0.752176175092206	0.848298335559705
GATAD1	GATAD1	-0.0654029503205188	5.00095740022301	0.0985907255010048	0.753527417847018	0.849742889030995
DOHH	DOHH	-0.129088479176478	2.96548219097735	0.0985637187297286	0.75356008329914	0.849742889030995
ASB3	ASB3	0.650874868397581	-1.34940834054403	0.0985296991589877	0.753601237927894	0.849742889030995
MAP1S	MAP1S	-0.165953498109728	3.09234705966345	0.0984997100393912	0.753637523256237	0.849742889030995
DKK2	DKK2	0.300924031005173	2.38255137089359	0.0981559300162473	0.754053913992992	0.850149752967507
KCNT1	KCNT1	0.668215571673317	-0.700170212398245	0.0981272777304198	0.754088654134881	0.850149752967507
CXorf21	CXorf21	1.39411089462237	-2.31127371181073	0.0978496158781272	0.754425600705855	0.850478710528754
TMEM132E	TMEM132E	0.607823146326844	-0.987646645433591	0.0976388195126034	0.754681755699791	0.85071655623955
TMEM132D	TMEM132D	0.73643451483662	0.0449893827010736	0.0974099277379494	0.754960243771817	0.850979546980766
C9orf16	C9orf16	-0.148177034438899	4.62487918300126	0.0972799891887348	0.755118497220831	0.851106987740734
ALG10B	ALG10B	-0.101505593845508	2.86017652037881	0.0970493561231933	0.755399673372452	0.851372953238982
SNAP25	SNAP25	0.26263895684303	0.781461046309091	0.0970019304222305	0.75545753780676	0.851387218569488
NEURL1B	NEURL1B	-0.329647632881078	1.63684399832611	0.0964007245495893	0.756192422489736	0.852164426325346
IFNGR1	IFNGR1	0.0751407815784064	5.86087823999606	0.0961570291089799	0.756491019436352	0.852449911389027
RBM43	RBM43	0.122841746843194	3.25279149226547	0.0957850649157308	0.756947583214956	0.85291335614977
C10orf55	C10orf55	0.441692163966691	-1.0550909776256	0.0956718292012724	0.75708676610038	0.853019148427667
CHST6	CHST6	0.335697501115923	0.374692952817755	0.0954639251325275	0.757342545081219	0.853254059413319
KRTAP5-10	KRTAP5-10	1.42083146494478	-2.25601868797361	0.095428733075213	0.757385871141743	0.853254059413319
RAP1GDS1	RAP1GDS1	-0.0449486602372029	6.70070602753345	0.0953025522830302	0.757541288307477	0.853378100412413
TNXB	TNXB	-0.384841371883091	3.83426493608113	0.0950405704966713	0.757864332126174	0.85369094843784
MYPOP	MYPOP	-0.218582045171735	1.0177994652741	0.0949790233554921	0.75794029522042	0.853725453342475
GABARAPL3	GABARAPL3	0.424585524248633	-0.455444991486966	0.094795450432251	0.758167025927245	0.853929764923617
MICA	MICA	-0.22810670041496	4.42757023979657	0.0946889200418681	0.758298711713073	0.85402700859301
KNDC1	KNDC1	-0.482364285507611	-0.450991807839888	0.0944126536514887	0.758640592131258	0.854322282827799
DNAJC17	DNAJC17	0.06202312610761	3.8346238414768	0.0944037539655298	0.758651614613291	0.854322282827799
POLR1B	POLR1B	0.0670108889481395	5.12880413368109	0.0941374755594495	0.758981670403739	0.854642857920097
TMC3	TMC3	0.500221754154264	-1.13995656266278	0.0940094136780658	0.759140586781785	0.854770696571885
C12orf71	C12orf71	0.70377386732843	-1.07964604443095	0.093899982945949	0.759276476981058	0.854838614727416
CEBPD	CEBPD	0.172490388245847	3.2976895366101	0.0938877385882364	0.759291687312707	0.854838614727416
NDUFA4L2	NDUFA4L2	-0.1710562619356	1.52425760120761	0.0932152699011155	0.760128721200347	0.85572982284453
POTEF	POTEF	-0.40322621000559	0.0260642286059145	0.0926653507864259	0.760815671941247	0.856451975473372
KDM5D	KDM5D	0.83737009420061	4.44380471282469	0.0922828604200987	0.761294787470391	0.856940095178404
FAM149A	FAM149A	-0.271343420876214	0.768563470434825	0.0920550447271111	0.761580669746538	0.857210659415285
MCM4	MCM4	-0.104980620274364	6.69313892853205	0.0918661570638477	0.761817994932448	0.857392141627735
TMEM168	TMEM168	0.0533204129671059	5.46006343245515	0.0918309832871032	0.761862217933075	0.857392141627735
IDUA	IDUA	-0.187256884817652	2.26738475984925	0.0918180475070116	0.761878484051407	0.857392141627735
ORM2	ORM2	1.08962722061037	-1.74678405510648	0.0915724917982601	0.762187496064818	0.857688642052385
PRUNE2	PRUNE2	-0.102629308114816	6.00872057201629	0.0908764920273413	0.763065820832338	0.858625715703855
RTP4	RTP4	0.370005089575578	-0.0911594466369199	0.0908218753248704	0.763134900045557	0.858652143180665
C6orf132	C6orf132	0.130244845216756	3.59389594449212	0.0906855135345523	0.763307469418821	0.858795003976621
CCL8	CCL8	1.39409822266265	-2.17405492746581	0.0906093717114533	0.76340389044006	0.85885217853391
EMB	EMB	0.577594274823404	2.95970363628256	0.0905355373576313	0.763497431637805	0.858906106566799
ANGPTL4	ANGPTL4	-0.185805948286978	3.02768330855132	0.0903725819592793	0.763704028149257	0.85908720356797
TMPRSS11E	TMPRSS11E	0.661135208885374	-1.32660086074678	0.0900417268094991	0.764124115333441	0.85950841928416
PCDHGA1	PCDHGA1	0.252365796243796	1.1904854700106	0.0899843979951314	0.764196991274333	0.85953905498504
COMTD1	COMTD1	-0.182129673411339	1.56682439497977	0.0888173701834489	0.765686042595788	0.861135471737042
ADCY1	ADCY1	-0.29073250058687	0.618973671703608	0.0888003956158769	0.765707779414247	0.861135471737042
FRG1B	FRG1B	-0.142463981071762	3.46918260203832	0.0886216226014582	0.765936845068634	0.861300524565179
LRRC55	LRRC55	0.798162495654253	-1.42368598119964	0.0886144748278994	0.765946008889589	0.861300524565179
CACNG4	CACNG4	1.02289991065391	-1.82222902152499	0.0883165397975496	0.766328335715715	0.86167899853926
SPDYE3	SPDYE3	0.154046259475696	1.22893371260638	0.0882096080613408	0.766465727605789	0.861782032716408
PVRL1	PVRL1	0.115328507335897	2.25478397619856	0.0877948450208805	0.766999497609828	0.862330698972353
MFSD2A	MFSD2A	-0.119531077476732	2.71907832982978	0.0876349916158219	0.767205583482288	0.862489630263995
EVA1C	EVA1C	0.199898188485987	1.43668024299576	0.0876141620457744	0.767232452387442	0.862489630263995
PRPF6	PRPF6	0.0361162996963404	6.63187926655672	0.0874159073308292	0.767488363226871	0.862725817395945
SUSD4	SUSD4	-0.374892480050208	-0.0139873672695157	0.0871165668561034	0.767875356067673	0.863109315477319
B3GNTL1	B3GNTL1	0.136291560930761	2.0815750109424	0.0870697581386679	0.767935936552016	0.863125894788978
