genes	logFC	logCPM	LR	PValue	FDR
SPAG9	SPAG9	-0.137223959689023	8.73604760113559	0.933880659360824	0.333856564274476	0.386781537584966
SUCLG1	SUCLG1	0.0939556853857117	6.36751479330723	0.933029826398467	0.3340768622032	0.387012951090168
SYTL3	SYTL3	0.195057259102339	3.60926409331163	0.932189261228146	0.334294692338106	0.387241477475922
PACSIN1	PACSIN1	1.59824481272262	-1.3686636183208	0.930891989651435	0.334631249349403	0.387607498554481
RAB4B	RAB4B	-0.217212121665242	1.72332022380743	0.930248317885798	0.33479840814626	0.387777270640745
CCDC106	CCDC106	-0.258960219234024	2.69654879856123	0.929977617203164	0.334868741302106	0.38783488130758
C11orf52	C11orf52	-1.21153670079807	-2.13222869108736	0.929775790017366	0.334921192678283	0.387871776024481
DERA	DERA	-0.108152555075722	5.12770175702077	0.928022690372771	0.335377255372716	0.388376059179386
LGMN	LGMN	0.149919255369825	7.21155744944305	0.926441702839469	0.335789256516243	0.388829258975062
LRRC29	LRRC29	0.320644555243591	1.28722147286695	0.924823700280555	0.336211605464368	0.38929438461177
ZDHHC2	ZDHHC2	0.212527989104405	6.29429357801107	0.923835649225055	0.336469867396149	0.389569470839277
ARMC4	ARMC4	0.641580821896163	3.59625569107486	0.92375514595679	0.336490921465992	0.389569897582162
RPL22L1	RPL22L1	-0.179058379004415	5.71986212613907	0.922051089834952	0.336936998767851	0.390047657264809
NUF2	NUF2	0.397700373002522	4.26915175605	0.922020521391389	0.336945008020028	0.390047657264809
NYAP1	NYAP1	0.661734590447006	-0.216506518455381	0.921508674964841	0.337079155061152	0.390178962954313
BTG4	BTG4	0.993844749421633	-1.06594153753373	0.921423575436421	0.337101465273586	0.39018080606585
PARM1	PARM1	-0.544182814809168	1.31159015604721	0.92110290231328	0.337185552686138	0.390254149074363
GIT2	GIT2	-0.108401232620228	5.01611180599248	0.918372993846376	0.337902533884628	0.39105994104647
LAMTOR3	LAMTOR3	-0.0894416992552867	5.8206987918284	0.916547995514911	0.338382991340902	0.391591918146934
PHKA1	PHKA1	-0.268772738263877	2.6320692015523	0.915301180665139	0.338711760993968	0.391948300755723
GPR119	GPR119	2.31525845631223	-2.16798161225335	0.913696841574522	0.339135436886413	0.392414455817266
LYPD6	LYPD6	-0.350410966823781	2.90220415284629	0.91325133249363	0.33925321379181	0.392526618869641
NDUFAF3	NDUFAF3	-0.120385505216881	5.01735617584088	0.912445094301859	0.339466494560277	0.392749262320536
COA5	COA5	-0.193538702104089	3.85846559835979	0.910064128173389	0.340097404200561	0.393455028767686
BEGAIN	BEGAIN	-1.1170565284856	-0.234271413721571	0.906720001028688	0.34098619939222	0.394459035206
TYRP1	TYRP1	0.681000725665074	0.650986166523023	0.905247066196722	0.341378665075716	0.394888790576191
TNIP1	TNIP1	0.148147527071441	6.66056705699971	0.905163722543477	0.341400890301348	0.394890244874419
HOOK3	HOOK3	0.0742644268364474	7.73369395523318	0.904928889087554	0.341463523750538	0.394938435349376
TGIF1	TGIF1	-0.164322706199396	5.26945366508782	0.904558479082155	0.341562348882857	0.395028476818401
MRPL16	MRPL16	-0.145585576594035	4.82270345307237	0.901985126286448	0.342249982968255	0.395799442999149
KRT15	KRT15	0.486083510423119	1.37501183951339	0.901600522828957	0.342352914406967	0.395894169042516
ANKRD23	ANKRD23	0.815682054433407	-1.25085729594989	0.901395597937935	0.342407775513768	0.395933298719887
SULT1C3	SULT1C3	1.83259579928638	-1.564952701764	0.90123690186061	0.342450268702392	0.395958123187141
GSTA1	GSTA1	0.955176890258438	-0.813597597516009	0.899660757078067	0.342872690922206	0.396422210580018
RRM2B	RRM2B	-0.168411243592245	6.7606229428626	0.89790247867478	0.343344756969278	0.396943634622616
LRIF1	LRIF1	0.151669939631818	5.15981596794048	0.894626496144753	0.344226643127581	0.397919462483567
CDK15	CDK15	0.359994609142097	3.11431650931765	0.894610052198828	0.344231077511935	0.397919462483567
LMF1	LMF1	-0.236862669363075	3.56079684896739	0.893289668062124	0.344587393322067	0.398306903482139
KCTD16	KCTD16	0.620295195902114	3.25194379476793	0.892680710184166	0.344751893333642	0.398472591576806
C22orf39	C22orf39	0.163030321366827	3.56410184233572	0.890892879589714	0.345235460685296	0.399007022466166
ILDR2	ILDR2	0.858952679632783	-0.637784925974735	0.890288003566468	0.345399273614132	0.399171853213976
MEI1	MEI1	0.392943379934625	0.963537769903402	0.886290006706602	0.346484665010196	0.400401650373505
ANLN	ANLN	-0.464793279750258	7.30792839355213	0.885932167558394	0.346582037720458	0.400489600956522
NTSR1	NTSR1	-1.40535244181519	-1.11069489929355	0.885669800822569	0.346653454707019	0.400547549696134
ZNF320	ZNF320	-0.0940780080359638	5.12341979041134	0.884772736549522	0.346897788972128	0.400805279736938
DCLK2	DCLK2	0.361973705784366	5.06539007682085	0.883631598953187	0.347208939307087	0.401140172625629
ARL15	ARL15	0.204626024553196	3.43199980167451	0.882581510076491	0.347495598222641	0.401446730543921
ZKSCAN4	ZKSCAN4	-0.199864410847679	3.06827377611316	0.882096025699781	0.34762823691209	0.401575328820793
DDO	DDO	0.994646803457884	-0.493626167211463	0.880749966494918	0.347996351922118	0.401975913625444
CACNA2D2	CACNA2D2	0.534828650007876	-0.192824223878468	0.880462179557981	0.348075123424385	0.402042244676568
RNF13	RNF13	0.107280049067781	6.3587115840937	0.88020946109134	0.348144316138213	0.402097504343859
COG1	COG1	-0.102292167173546	4.77504640380573	0.879542051137541	0.348327138574129	0.402283988518218
ZNF799	ZNF799	0.193262377561603	2.58367846755271	0.877820956035933	0.348799197293549	0.402804469133518
TMTC1	TMTC1	-0.755945188762451	4.88211529028759	0.876041889158614	0.349288070671153	0.403344302835847
RNF115	RNF115	0.0835029344708279	6.79478229184436	0.875437676496524	0.349454315399549	0.403511534145905
PCDHGA8	PCDHGA8	0.415424688995127	1.60502890773518	0.875349758113231	0.349478514471804	0.403514736254521
NRN1	NRN1	0.74288236522904	6.54727968969913	0.874531694261094	0.349703791552548	0.40375009234362
POLR1E	POLR1E	-0.143587961635464	5.06783698497567	0.873618610906945	0.349955468317803	0.403998069569245
GPX1	GPX1	-0.126210920539281	6.51433140715047	0.873596820284895	0.349961477563461	0.403998069569245
ROBO4	ROBO4	-1.27103254917314	-1.27699988728342	0.871745706259773	0.350472476333273	0.404540530682596
SASH3	SASH3	1.30619009133718	-1.59828287432408	0.871738951515539	0.350474342835302	0.404540530682596
ARL17A	ARL17A	0.330504413835548	-0.166036854037319	0.870274617850583	0.350879294038733	0.404983130761258
APBB2	APBB2	0.165185101219984	6.43670913980155	0.868414586126249	0.351394592408463	0.405553030936916
ZNF212	ZNF212	0.167295903702793	3.05722974239523	0.867346292137782	0.351691016225324	0.405870268311265
SNRPA1	SNRPA1	-0.128927118786926	3.87247146417643	0.866841456136171	0.351831213732372	0.406007184327314
SBK1	SBK1	1.830845708433	-1.9867218421944	0.866700782948611	0.351870293522391	0.406027402604448
TREM1	TREM1	0.996943813329704	-0.909381225523426	0.866315303852744	0.351977412093864	0.406126124369791
GULP1	GULP1	0.388741995599049	5.40278489042091	0.8660672605304	0.352046362948936	0.406180797244215
TAS2R31	TAS2R31	0.386453799247022	0.566654430737176	0.864854521969704	0.352383744346407	0.40654515175667
CCRL2	CCRL2	1.53423515028568	-1.79546428120165	0.86429849436437	0.352538577625325	0.406698868754533
SCN9A	SCN9A	-0.429163091442219	4.17887196161779	0.864085829534204	0.352597821524722	0.406742298957191
CEBPD	CEBPD	-0.300776459468718	3.2976895366101	0.863174444601697	0.352851867981288	0.406988679603625
ARAP2	ARAP2	1.1827118802218	-1.18500285919147	0.863164557272398	0.352854625421759	0.406988679603625
MINOS1	MINOS1	-0.225666928661987	2.60967449929878	0.862457280746767	0.353051951506929	0.407191340726927
DECR2	DECR2	0.193380797829953	3.06919925369913	0.860805144790945	0.353513475610706	0.407698670310866
LCE5A	LCE5A	2.57295609829154	-2.23817211711502	0.860418954589468	0.353621476685626	0.407798253041479
ORAOV1	ORAOV1	-0.192629162397869	4.03894634248892	0.859389350094517	0.353909634030555	0.408105568068665
ABI1	ABI1	-0.0668655692347176	7.08758540548644	0.858239448881051	0.354231838682377	0.408452104200405
UCN2	UCN2	-0.50479987363987	1.15627601410353	0.857836816122301	0.354344752026622	0.408557286330193
MEF2BNB-MEF2B	MEF2BNB-MEF2B	1.89034004362609	-1.99541403887119	0.855884267390614	0.354893019019523	0.409164384891012
PRICKLE4	PRICKLE4	-0.25219845787335	1.26011430532712	0.852803679926495	0.355760398437612	0.410139298712999
C7orf57	C7orf57	0.83602120520837	-0.947149665052749	0.849795853623505	0.356610096195739	0.411093710084737
FAM106A	FAM106A	-0.85681070951812	-0.882948853209897	0.847505296050542	0.357259036683443	0.411816589414817
OR2A5	OR2A5	2.0865839054155	-2.00672509276851	0.846387054468966	0.357576435874181	0.412157232194042
C14orf23	C14orf23	1.5111498103059	-1.6307076339938	0.846105870207303	0.357656307506452	0.412224066050735
HGFAC	HGFAC	0.990523401803911	-0.641250290308819	0.844788607511148	0.358030808287647	0.412619547866933
GUCY1A2	GUCY1A2	0.373354568251654	3.77271445687926	0.844744854594467	0.358043256583732	0.412619547866933
KIF23	KIF23	-0.344494046038566	6.35662788432258	0.843650891294374	0.358354697374793	0.412953191926787
FBXL7	FBXL7	-0.107815313368239	4.13914576787182	0.843326410904439	0.358447145406575	0.413034452364294
ZNRF3	ZNRF3	-0.225674613819835	2.48418135529669	0.842483294873482	0.358687511772229	0.413286136996415
TMEM52	TMEM52	1.06529882564282	-1.29366377391894	0.841963995287607	0.358835670689515	0.413431554269891
CCL8	CCL8	2.40021909822914	-2.17405492746581	0.841467481286594	0.358977407481789	0.413569554970608
HTR1F	HTR1F	-0.478049990518156	2.44659056328545	0.841026384783135	0.359103389189284	0.413689388830547
OR52W1	OR52W1	1.23228512955148	-1.3875069581241	0.840259629692788	0.359322527163193	0.41391651807844
MEX3A	MEX3A	-0.289909673936898	1.80904077619632	0.839554778540943	0.35952413541862	0.414123427665986
CARD10	CARD10	0.374724713275984	2.94184955021386	0.839370354726782	0.359576911776857	0.414144385285166
BCR	BCR	-0.190430133413626	5.35758949885886	0.83933751489144	0.359586310634685	0.414144385285166
TTC4	TTC4	-0.382343275693242	0.379396612893315	0.837257712315647	0.360182246054176	0.414805371487696
AC007040.11	AC007040.11	1.39401326602725	-1.55184723842404	0.836286678858201	0.360460946650854	0.415100954401097
TUBB2A	TUBB2A	-0.133722260221536	6.50697455957087	0.835796622227164	0.360601712806314	0.41523766782521
E2F5	E2F5	0.182895559982583	2.25024877972908	0.835123944464613	0.360795059323152	0.41543490781566
AL138847.1	AL138847.1	0.444774620231211	0.0443325991583369	0.834464796828684	0.360984655567163	0.415627805728213
CSNK2A2	CSNK2A2	0.0827754175631121	5.75266504077263	0.834376608725897	0.361010032280682	0.415631613763424
DNAJC4	DNAJC4	0.20615989993406	2.61981540060689	0.834165898178824	0.361070675605175	0.415676021374917
COL7A1	COL7A1	-0.261125924339851	7.17495128742223	0.833762917781371	0.361186694083226	0.415784169295196
GABRB2	GABRB2	1.98900997957814	-2.15366673086824	0.832461333125792	0.361561773142337	0.416190506300937
CORO1C	CORO1C	0.13392580892409	9.11564391289216	0.831278667223799	0.361903049484865	0.41655788601323
ZNF655	ZNF655	0.0953660921129848	6.69512873851155	0.830761061545559	0.362052552425105	0.41670449916409
MANBA	MANBA	0.229154956746786	5.66219932347043	0.830666010770393	0.36208001573852	0.41671064143263
MUC12	MUC12	-0.651758637723098	-0.471106964892048	0.83010066678191	0.362243421773207	0.416873227146643
MYO6	MYO6	0.175941895470198	6.24344189911835	0.828966368599481	0.362571584659878	0.417207967493468
MFI2	MFI2	-0.287777249048397	3.21811608403941	0.828942129960978	0.362578601601741	0.417207967493468
OR1J2	OR1J2	1.07222910983125	-1.31481722738727	0.828859671096779	0.362602474358072	0.41720994621124
RBPMS2	RBPMS2	2.28509742122918	-1.73378979067918	0.828779049738628	0.362625817235796	0.417211315046842
ARNTL2	ARNTL2	-0.151283616426194	5.92874019917947	0.828422181179846	0.362729168880919	0.417304730454145
RAB27B	RAB27B	-0.507618168766361	3.7496989438531	0.827799203546661	0.362909685165324	0.417486903715017
PAX3	PAX3	1.10620671222963	2.93486129808982	0.827631373226453	0.362958337525182	0.417517369326396
CTNND1	CTNND1	0.0964977054426232	7.82748569554087	0.827137435815729	0.363101577451614	0.417656630314924
THG1L	THG1L	-0.132403510184344	3.33113148673291	0.825303641321206	0.36363405505498	0.418243566559816
TMEM150C	TMEM150C	0.360678403143787	1.20291444924937	0.824889283503452	0.363754521425588	0.418356574168434
PSAPL1	PSAPL1	2.56384805988233	-2.06958018828509	0.823253344381859	0.364230678332667	0.418878625124519
GET4	GET4	0.58085528246881	-0.46849643044993	0.822856582775216	0.364346289870468	0.418985997260214
METTL8	METTL8	0.0944808674450573	4.94243017737103	0.822458625131617	0.364462300967868	0.419093815736223
FMR1	FMR1	0.0930599470844331	5.41297920562036	0.821427484867364	0.364763133166391	0.419414133153589
GUCA2B	GUCA2B	1.99906477641977	-2.08967501185939	0.820946358093911	0.36490361821714	0.419532718657109
AGBL1	AGBL1	2.10925778991065	-1.66355252698085	0.820921702261682	0.364910819536033	0.419532718657109
CENPE	CENPE	-0.374807371355468	6.18249582256406	0.82046571934319	0.365044035637361	0.419660256571751
ZNF679	ZNF679	1.98090668402485	-2.09772828614288	0.818470635923646	0.36562769568616	0.420305584621709
POU2F3	POU2F3	0.718165210847156	-0.704166357100226	0.816112874375435	0.366319126830297	0.42105347129382
OR52H1	OR52H1	1.92008547268207	-1.82929715290265	0.816099672044793	0.366323003618607	0.42105347129382
ERCC5	ERCC5	-0.0970939131512007	4.57208484772169	0.815791566236193	0.366413493289301	0.421131778293507
SPRN	SPRN	-0.381242325652676	1.25125401439701	0.814711516613983	0.366730945517686	0.421447237314487
ZNF45	ZNF45	0.0988622264647766	4.76683185451096	0.814705481354821	0.366732720496459	0.421447237314487
GNB5	GNB5	-0.132333452614787	5.05192068392159	0.813403538698793	0.367115902892754	0.421861846310283
IRX1	IRX1	-0.69936827345666	3.37834971030286	0.813063983396091	0.36721593085457	0.421951044892259
SHQ1	SHQ1	0.108506216053311	5.11775798791476	0.810282828795039	0.368036645491205	0.422868290191927
CDKN1C	CDKN1C	-0.351910247568847	1.31621837176507	0.810109456703259	0.368087891767454	0.42290137052565
EOMES	EOMES	1.4368993498411	-1.56445146433394	0.808417483657912	0.368588536108934	0.423450735102761
RNF169	RNF169	0.119565720130699	5.6129588657287	0.804959960329001	0.36961454801269	0.42460356122502
TMEM252	TMEM252	2.23308219452369	-2.22461896576061	0.804839033810225	0.369650504651199	0.42461896639805
ABHD13	ABHD13	0.0874020069848478	5.23577152408344	0.803982004812603	0.369905475901654	0.424885937280791
GJA5	GJA5	1.90859949809789	-2.00154115008007	0.803853607414535	0.369943696011583	0.424903923094843
ANKRD63	ANKRD63	1.99533916489883	-2.07784943385636	0.803326878328733	0.370100545333342	0.425051491210719
TNFSF13	TNFSF13	0.473193236369616	0.0145620496006041	0.803270579145973	0.370117315582466	0.425051491210719
CNIH4	CNIH4	0.0936033201144937	6.23806894552219	0.800410951287105	0.370970530247171	0.425996877756565
GALNT18	GALNT18	0.488568149840474	2.78878074472699	0.800359995381612	0.370985758619732	0.425996877756565
SH3YL1	SH3YL1	0.102963864677751	4.54550040905982	0.796343691640857	0.37218879884405	0.427328461737659
DMRTA1	DMRTA1	0.793354248924027	0.000463790838671248	0.796337128297296	0.37219076928173	0.427328461737659
STXBP6	STXBP6	-0.388317816903837	3.60947347326672	0.796154143434521	0.37224571061019	0.427365488168844
P2RY4	P2RY4	1.41916153576923	-1.69330741326052	0.792366555169501	0.373385489162512	0.428647907186687
KRT35	KRT35	2.20924715036651	-2.19665356622541	0.792264234592183	0.373416347668713	0.428657203196688
OPTN	OPTN	0.108193446130689	7.4961967813869	0.791757821069005	0.37356912775329	0.428789416933469
AGT	AGT	0.737379874353307	0.202267232943959	0.791705039697902	0.373585056422557	0.428789416933469
GPR126	GPR126	0.445796040823959	3.92119232048039	0.791656098505911	0.373599827030281	0.428789416933469
CD52	CD52	1.71976457598588	-2.21838150010912	0.791431857303763	0.373667514201625	0.428840968614212
RAB42	RAB42	-0.28899506927894	1.86705471474979	0.789741562496332	0.374178282757623	0.429400987092457
WBSCR27	WBSCR27	-0.412550522660898	0.886023598772389	0.789584889349584	0.374225675352189	0.429429206916146
IQCD	IQCD	0.555930248196389	-0.876349726440208	0.789087741512901	0.374376115026303	0.429575664064484
PRR9	PRR9	-2.27586038024749	-1.83470346505017	0.788554559276719	0.374537553163836	0.429734722720514
TPGS1	TPGS1	0.462121053136824	1.20449999291252	0.787636160927079	0.37481585692393	0.430027842427558
CARKD	CARKD	0.106610319680362	4.93543800325465	0.787432917544947	0.374877485299903	0.430072348967658
SORD	SORD	-0.156746721166802	3.52351429560038	0.786799725999714	0.375069575669278	0.430266511456387
MUT	MUT	-0.111199276936956	5.48237233754062	0.785355578018709	0.375508201823848	0.4307434501735
KCTD8	KCTD8	1.03598734969526	-0.741670168800331	0.78284595088104	0.376272157657709	0.431593492001196
SAR1B	SAR1B	-0.0605672848583387	7.28822151536759	0.781537448964102	0.37667134533228	0.432025057651817
PSCA	PSCA	-0.668562061105821	-0.635796357775796	0.780922338928903	0.376859204134957	0.432214200808333
SLN	SLN	-1.05944884981265	-1.59434993278702	0.779798980675281	0.377202625687277	0.432581722662799
MAPK3	MAPK3	0.127859142597424	4.97228364745349	0.779373466694551	0.377332824442196	0.43270468749436
HOXD1	HOXD1	-0.619999776890138	0.246596506833542	0.777444166113554	0.377923946144837	0.433356166448229
POTEG	POTEG	-0.803404024596672	-0.464976329391978	0.777236300278673	0.37798771231318	0.433402897168592
SAMD15	SAMD15	0.252596668599986	1.8330128860311	0.776319656625297	0.378269088271306	0.433699119652593
NUP88	NUP88	-0.120180532465458	5.64802816725421	0.775679258132982	0.378465842254202	0.433898289838278
SLC2A8	SLC2A8	-0.318561952352941	2.01160333480428	0.774236877094438	0.378909523470646	0.434380512267025
OXCT1	OXCT1	0.146842784914437	6.29704769121554	0.773965526566343	0.378993073754318	0.434449848317917
PDE3B	PDE3B	0.471041135830158	1.06881531955241	0.771720350421049	0.379685373780586	0.435216959489335
KIAA0430	KIAA0430	0.103438341150784	5.40846043940677	0.771477304816372	0.379760423920044	0.43527649343839
TMEM186	TMEM186	-0.261113277591346	1.96106840154066	0.7698600934892	0.380260337000878	0.435822962922197
ZNF625	ZNF625	0.289401670911801	0.220646638159511	0.767186216974864	0.381088928611837	0.436722406417343
PIGB	PIGB	-0.164105972016081	3.50562982876915	0.76717796478799	0.381091489781905	0.436722406417343
PTH1R	PTH1R	-0.502735572190887	1.35250021968197	0.766441048008744	0.381320299370225	0.436939912230307
LTBP4	LTBP4	0.236898717188004	3.21457111393971	0.766417253776027	0.381327690618453	0.436939912230307
GSC	GSC	0.886734801232484	-0.616783153977481	0.764422875086041	0.381947929619722	0.43762397995548
C7orf10	C7orf10	0.190941429812641	3.1723916103877	0.764133688027286	0.382037983461292	0.437700531848553
CELF5	CELF5	-1.21973618802442	-1.73451404719577	0.763839050831855	0.382129765416228	0.437779054205477
SORCS1	SORCS1	1.62212148559908	-1.87600377953137	0.76359843937788	0.382204741063214	0.437838314382209
VPS16	VPS16	-0.0863418308188985	4.85717115263908	0.763444555277282	0.382252702987164	0.437866623402302
PYROXD2	PYROXD2	0.210350734930752	2.58942045106573	0.761457245431401	0.382872865851324	0.438550339531565
RBM38	RBM38	0.221863430411829	2.13921805698068	0.761092420877759	0.382986868427362	0.438654241506569
KCNK9	KCNK9	0.911110498380566	-1.34536412045524	0.760935135495885	0.383036032757442	0.438682553182838
ATL1	ATL1	0.340948926089896	4.43640862697564	0.760864311748463	0.38305817379556	0.438682553182838
DBF4	DBF4	0.212987608901945	4.88464640782346	0.760586988348734	0.383144888565949	0.438755179761798
SIGLEC11	SIGLEC11	1.70281418502035	-1.60955076934102	0.760232202371295	0.383255865284076	0.43885557918739
CADM4	CADM4	0.461456741002037	0.61757271097625	0.759089621554153	0.3836135734751	0.439238474541376
RAD51AP1	RAD51AP1	0.350846311691928	4.21267598310246	0.757184973290478	0.384210916287734	0.439895688883634
MRAP	MRAP	1.06313620392326	-1.35956939198188	0.756731844635667	0.384353222599173	0.440031868766579
HOXB13	HOXB13	2.18828457120916	-1.23777677983653	0.756131402722227	0.384541908392473	0.440221127029083
FBXO21	FBXO21	0.116802095343921	6.18546108541009	0.755570466154225	0.384718298737348	0.440396287388796
CHRD	CHRD	0.373210618349683	1.81465150522827	0.755413231889349	0.384767762756224	0.440426139669845
ERI2	ERI2	-0.148299280633499	4.26425673639229	0.755252685729204	0.384818277982644	0.440457191518605
ZNF385D	ZNF385D	-0.24960445671006	3.17020710749027	0.755115125067164	0.384861568408651	0.440479970698276
TMEM44	TMEM44	-0.141118008021925	3.74742278916504	0.754432158099931	0.385076601058654	0.440688085200222
MAP4K5	MAP4K5	0.0631402062173635	7.41776919053744	0.75438897087119	0.385090204329637	0.440688085200222
ELAC2	ELAC2	0.0956956994942222	5.98230404667769	0.75411894014529	0.385175275085004	0.44074733665009
KIAA1377	KIAA1377	0.212438981135443	4.2467125801265	0.754076060527808	0.385188786381555	0.44074733665009
PRB4	PRB4	1.90265990477017	-1.72815594589646	0.752046260683528	0.385829144868044	0.441453237260016
PKN3	PKN3	0.232982977686087	1.88332104009076	0.751460577054331	0.386014197078862	0.441638137026074
ASIC1	ASIC1	0.447041212218789	1.12135185695945	0.751147888548388	0.386113045657318	0.441724394901243
IQCC	IQCC	0.197266433456112	2.04124749182713	0.75086054967781	0.3862039123596	0.441801511356882
FKBP1B	FKBP1B	-0.39470143866468	1.26131519472049	0.749440439091828	0.386653448903826	0.442288897182079
KIT	KIT	-0.238181582910762	3.43262170741648	0.749352195438107	0.386681407053653	0.442294013910808
C19orf73	C19orf73	0.901347743215319	-1.17175550999133	0.748967981217589	0.386803170840017	0.442406420286046
MCM7	MCM7	-0.216291289826957	6.10075328358032	0.746336060639905	0.387638740764286	0.443335179742139
NCR3LG1	NCR3LG1	-0.141477958497902	3.57294905202322	0.745451064737566	0.387920283417563	0.443630234248418
DUSP22	DUSP22	0.183159118855063	3.61352257696641	0.744182175931499	0.388324462789264	0.444065493212108
EFNA3	EFNA3	0.559321157381416	-0.686417590841453	0.743880862464664	0.388420528533896	0.444148379713349
AMACR	AMACR	-0.342480426164712	1.14774098452213	0.743781229350333	0.388452301353876	0.444157743391266
CERS1	CERS1	-0.723918893681489	-0.528259588947012	0.742762126379532	0.388777504688307	0.44450259505797
EMX2	EMX2	-0.227704464480756	4.67581910276916	0.742502237335586	0.388860499439643	0.444570496324094
INPP5F	INPP5F	-0.10152414142659	5.35021554428155	0.7413108750915	0.389241281422401	0.444978818321481
ZNF558	ZNF558	-0.105587472773402	4.54657176200121	0.741175529990521	0.389284573988514	0.445001297840709
KALRN	KALRN	0.411135644528774	4.87770663092828	0.738593445664876	0.390111820468589	0.445919878300858
ENC1	ENC1	0.233442520327317	5.91210822166421	0.738411932437387	0.390170068128772	0.445959391458952
ADCYAP1R1	ADCYAP1R1	1.55041476275923	-1.6690410802063	0.738223371464812	0.390230590594042	0.446001499736473
WBSCR17	WBSCR17	1.29989335774042	-1.36865695102466	0.737688028963518	0.390402492863948	0.446170893143196
ZMYND12	ZMYND12	0.737868885630742	-0.776088737066397	0.736057177321712	0.39092683960676	0.446743032179254
PKDREJ	PKDREJ	0.437080365616525	0.627066697774178	0.735726752211406	0.391033199813742	0.446837464479838
MAP6D1	MAP6D1	0.225131146890914	1.83292964891951	0.735223845745196	0.391195159459574	0.446995415489756
THBS4	THBS4	0.489175786824596	2.68750904993354	0.734146744330189	0.391542360607577	0.447364998927532
TBX1	TBX1	0.629009646696429	1.02572591799368	0.733538530560367	0.391738612094056	0.447562077260819
ARHGAP18	ARHGAP18	0.133606663421734	6.34361410657579	0.733309352875978	0.391812597126435	0.447619450511504
FUCA1	FUCA1	-0.246634131784651	3.30450582406104	0.733055377216644	0.391894611058103	0.447685988721173
CDH5	CDH5	1.54218497675202	-1.65338126438618	0.732092089715366	0.392205900215417	0.448014418557467
FSBP	FSBP	0.591370805663465	0.121848264404442	0.731224640129128	0.392486522771069	0.448307780406814
C2CD4A	C2CD4A	1.17311938596161	-0.843995453039884	0.730964744976951	0.39257065574419	0.44837668504035
ABCB6	ABCB6	-0.347377788234408	0.367535711385679	0.730873490167127	0.392600202792359	0.448383239489903
FAM218A	FAM218A	0.3946259840836	1.47324406987202	0.729491964149858	0.393047912253917	0.448867341669881
LHX9	LHX9	-0.558193938801617	3.73408914160765	0.728733189734541	0.393294119420225	0.44912128007768
ZNF530	ZNF530	0.19911147553254	2.8716866322547	0.728032569085855	0.393521653692917	0.449353865518626
C9orf38	C9orf38	-0.677552817223018	-0.561137444466975	0.727371969551911	0.393736364024545	0.44957178026399
CAMTA1	CAMTA1	-0.110597330567029	4.67962693460667	0.726551173881219	0.394003376605716	0.44984938415371
STAMBPL1	STAMBPL1	0.261096059214654	4.54736570181542	0.726328427991803	0.394075882873779	0.449902139143339
KRTAP4-7	KRTAP4-7	1.49914324314197	-1.80869306350294	0.726262458215132	0.394097360454928	0.449902139143339
C1orf170	C1orf170	0.573913806804653	-0.167539519453369	0.725734692813333	0.394269244086939	0.450071079760537
ACBD5	ACBD5	0.0634522701544372	6.18449934328342	0.725336896562453	0.39439887042146	0.450191764752249
TMEM86A	TMEM86A	-0.31526870716977	1.23948553549064	0.724030627191169	0.394824964538726	0.450633839454506
C5orf38	C5orf38	-0.552258405130962	1.45269908011885	0.724002906559804	0.39483401395629	0.450633839454506
SLC9A3R2	SLC9A3R2	0.235427832336634	5.48761244969702	0.723709227469726	0.394929904026855	0.45071193077355
XPO5	XPO5	0.0909889050313528	6.18346254734392	0.723646775727346	0.394950299663139	0.45071193077355
MAOB	MAOB	-1.96824131671517	-1.68695777202634	0.722239833952909	0.395410184416582	0.451209403969794
ZNF771	ZNF771	-0.196753059727097	2.44500027233906	0.72130728877373	0.395715429278479	0.451530365319696
YRDC	YRDC	0.121387368419515	4.71262674115371	0.714419515011443	0.397980532710418	0.454087445325052
AKR1B10	AKR1B10	-0.464505110577299	0.989525341382188	0.712745820584871	0.39853377033079	0.454691130831755
KAT5	KAT5	-0.104947931162412	4.27447650742662	0.711249412796441	0.39902934892147	0.455228963426099
APOM	APOM	-0.357042535092193	-0.230280787186257	0.710497812630621	0.399278599696531	0.455485727063104
TRAFD1	TRAFD1	0.0957052856387596	5.58326321036566	0.710084099953136	0.399415894164562	0.455614750745075
AC024940.1	AC024940.1	1.06654819358631	-1.63544798249194	0.709369791236007	0.399653105338828	0.455857727142278
OAS2	OAS2	-0.341804685162211	1.24917026654412	0.709053019870211	0.39975836569416	0.45595017569756
ZFAND6	ZFAND6	-0.0872015310988883	6.29551270043054	0.708318730345198	0.400002518293119	0.456201019016188
ESPL1	ESPL1	0.292887872773992	4.01474764070457	0.706626951536805	0.400565861565076	0.456815845395124
TTC12	TTC12	0.365685094387913	2.54120622160807	0.706434630884573	0.400629975027574	0.456861296984214
ZNF606	ZNF606	0.130953302389671	3.81914648721015	0.705129679272417	0.401065397225359	0.457330142040759
CR769776.1	CR769776.1	2.53098905126584	-2.07404065480998	0.704087327397778	0.401413691819403	0.457699585762234
DMAP1	DMAP1	-0.120430516942899	3.81975291427008	0.702955167937283	0.401792493080406	0.458103766932031
MTG1	MTG1	0.336763523655757	0.83040060057134	0.699925629098615	0.402808685073755	0.459209125965996
BCL9	BCL9	0.219038029072644	2.36757616131411	0.699919499147171	0.402810745019819	0.459209125965996
